foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
262456949,CHUBB CHARITABLE FOUNDATION,PA,97.1,0.9705321625646652,167,False
330477490,THE THOMAS C ACKERMAN FOUNDATION,CA,97.0,0.9704667101266627,168,True
261416819,The Hubbard Family Foundation Inc,CA,97.0,0.9704159529414749,169,True
873939073,MICHAEL & CARMEN HUMPHREY FOUNDATION,FL,97.0,0.9702050793047706,170,False
352376324,The Herman Foundation,CA,97.0,0.9701267623789339,171,True
330133359,ARCHSTONE FOUNDATION,CA,97.0,0.9695365796475988,172,True
463559307,PEONY FOUNDATION INC,CA,96.9,0.9694667036978738,173,True
626323409,JESSIE BARKER MCKELLAR CHARITABLE FOUNDATION,KY,96.9,0.9690242451295638,174,False
202002457,THE ISABEL AND MICHAEL MONDAVI,CA,96.8,0.9684759455999872,175,True
832794147,PROLACTA BIOSCIENCE FOUNDATION,CA,96.8,0.9684474316890466,176,True
952114455,ANN PEPPERS FOUNDATION,CA,96.8,0.968385536740968,177,True
202029251,THE GIFTS OF THE MAGI FOUNDATION,CA,96.8,0.9679955160302522,178,True
956054814,WEINGART FOUNDATION,CA,96.7,0.9670222944468243,179,True
352559691,PINPOINT FOUNDATION,CA,96.7,0.9668542385308843,180,True
455472899,CPJI FAMILY FOUNDATION,CA,96.7,0.9667783348482061,181,True
463781673,MAIR FAMILY FOUNDATION,CA,96.7,0.966573477538853,182,True
113729246,THE BENGIER FOUNDATION,CA,96.7,0.9665270722356134,183,True
943345967,BELLA VISTA FOUNDATION,CA,96.6,0.9657692799754883,184,True
262992045,BRITTINGHAM FAMILY FOUNDATION,CA,96.5,0.9654649346585975,185,True
912156345,THE DONALD AND CONSTANCE SPERLING,CA,96.5,0.9653954575995081,186,True
956075855,ADOLPH AND ETTA WEINBERG FOUNDATION,CA,96.5,0.9650189512759842,187,True
770489106,BERAKAH FOUNDATION INC,CA,96.5,0.964790246062061,188,True
956063288,HAZEL HEATH HORTON PHILANTHROPIC TRUST,CA,96.4,0.9643970251968935,189,True
956048727,Diffenbaugh Foundation,CA,96.4,0.9643239670415171,190,True
942601172,Nancy Buck Ransom Foundation,CA,96.4,0.9640950151845868,191,True
205690605,STEVEN F ROTH FAMILY FOUNDATION,CA,96.3,0.9628278189054347,192,True
956136231,CARL E WYNN FOUNDATION,CA,96.3,0.9628230354693925,193,True
942826655,THE OAKLAND ATHLETICS COMMUNITY FUND,CA,96.3,0.9627744110579769,194,True
954796405,LAEMMLE THEATRES CHARITABLE FOUNDATION,CA,96.3,0.9627396578518393,195,True
453994049,JIAJUN LIN & JIANPING CHEN FOUNDATION,CA,96.3,0.9626250494387649,196,True
770453458,PAJADORO FAMILY FOUNDATION,CA,96.2,0.962493569754816,197,True
832458144,MITCHELL FOUNDATION FOR NATURE ART &,CA,96.2,0.962144306575498,198,True
237433359,AUTRY FOUNDATION,CA,96.2,0.9620790263097958,199,True
954551615,MICHELSON MEDICAL RESEARCH FOUNDATION INC,CA,96.2,0.9619512171003339,200,True
