foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
066183964,RUTH S CONANT TRUST UW FOR HME,TX,99.9,0.999058449752099,438,False
396620969,GEORGE & JULIE MOSHER FAMILY FOUNDATION,IL,99.9,0.9990497209293939,439,False
202376273,Whole Foods Market Foundation,TX,99.9,0.9990461115400227,440,False
066462956,THE FIELD FAMILY FOUNDATION TRUST,NM,99.9,0.9990442385882813,441,False
061057387,CONNECTICUT HEALTH FOUNDATION INC,CT,99.9,0.9990441005470447,442,True
061002402,ALDO DEDOMINICIS FOUNDATION INC,CT,99.9,0.9990394218756237,443,True
750827445,HENDRICK HOME FOR CHILDREN TRUST XXXXX7007,IL,99.9,0.999032798824553,444,False
236648842,THE CHANTICLEER CHARITABLE TRUST,MO,99.9,0.9990304277978924,445,False
870913452,The Sundancer Foundation,DE,99.9,0.9990174784419649,446,False
066024524,HARTMAN F AFIVE PT MISSION ETAL,TX,99.9,0.9990158111454475,447,False
066239121,SMYSER HAMILTON M UW CC & UW,TX,99.9,0.9990146081799642,448,False
066083770,The Betty Knox Foundation Inc,CT,99.9,0.9990141575969433,449,True
586222005,TW MARIAN W OTTLEY-WATERTOWN,MO,99.9,0.999013346203304,450,False
206973232,WAYNE EISENBAUM CHARITABLE FOUNDATI,CT,99.9,0.9990118659173682,451,True
346765153,C GLENN BARBER FDN IR,PA,99.9,0.9990038523768223,452,False
066036450,PARKER C PUBLIC MUSIC FD UW,TX,99.9,0.9990020988430925,453,False
061188156,E CLAYTON AND EDITH P GENGRAS JR,CT,99.9,0.9989799549864218,454,True
562547769,ALL WASTE CHARITABLE FOUNDATION,CT,99.9,0.9989753645945011,455,True
066220232,HOLCOMB T BO VNA ET AL,TX,99.9,0.9989735782463787,456,False
066035777,HUBBARD W-POOR MIDD,CT,99.9,0.9989699481740696,457,True
066024917,KIRK ELIZABETH - YMCA ET AL,TX,99.9,0.9989697287071118,458,False
066078406,POOLE EDITH F UW FBO WTBY HOSP,TX,99.9,0.9989686037125044,459,False
476247032,THE STODDARD FAMILY FOUNDATION,CT,99.9,0.9989677644134377,460,True
466702836,PF & RJ MORGANTI FOUNDATION,NY,99.9,0.9989638706143721,461,False
616181663,WALTER JACOBS TW FBO BOY & GIRL SCOUTS,IL,99.9,0.9989618877390224,462,False
136992357,BELVEDERE FOUNDATION,CT,99.9,0.9989538991498933,463,True
136362591,SUFFOLK COUNTY GIRL SCOUT COUNCIL,PA,99.9,0.9989520620066401,464,False
203538795,MATTIS FAMILY FOUNDATION,CT,99.9,0.9989413781083494,465,True
862508615,THE KONTULIS FUND,MI,99.9,0.9989392608477389,466,False
066037282,THE ECHLIN FOUNDATION,CT,99.9,0.9989383760898732,467,True
113242489,RZH FOUNDATION,NY,99.9,0.9989340179900189,468,False
261243178,JEFFREY P OSSEN FAMILY FOUNDATION,CT,99.9,0.9989265591261558,469,True
061516862,THE VALERIE ANN LUFF FOUNDATION,CT,99.9,0.998913383091002,470,True
066100554,MAURICE GOODMAN FOUNDATION INC TR,DE,99.9,0.9989039516599096,471,False
611965558,The Nicholls Biondi Foundation,NY,99.9,0.9988967534088017,472,False
452774866,RILEY FAMILY FOUNDATION,CT,99.9,0.9988927857316058,473,True
382884733,DAVID & CAROL MYERS FOUNDATION,MI,99.9,0.9988804061785095,474,False
870553313,ALFRED & FRANCES ROSS FOUNDATION,FL,99.9,0.9988786635584469,475,False
816903647,BEATRICE E NEFF TRUST UNDER WILL FBO,CT,99.9,0.9988671503993177,476,True
061064150,THE WILLIAM AND ALICE MORTENSEN,CT,99.9,0.9988635927885001,477,True
061604496,THE HIGHLAND PARK FAMILIES FOUNDATION,CT,99.9,0.9988620400997921,478,True
061602789,HOBBS FAMILY CHARITABLE TRUST,CT,99.9,0.9988603714701277,479,True
872247212,S & H FOUNDATION INC,CT,99.9,0.9988550693942738,480,True
066029796,ARTHUR W SUGDEN TRUST UW,TX,99.9,0.998839158336456,481,False
061627138,THE GRAHAM FOUNDATION OF CT INC,CT,99.9,0.9988373584031488,482,True
061468578,RITTER FAMILY FOUNDATION,CT,99.9,0.9988359227931233,483,True
066068868,THE LUCIEN B & KATHERINE E PRICE,CT,99.9,0.9988341066368819,484,True
810843269,522 FOUNDATION INC,CT,99.9,0.9988146608747069,485,True
066284362,THE SAUNDERS FOUNDATION CO SHIPMAN & GOODWIN,CT,99.9,0.9988133137579805,486,True
061531327,MARANATHA FOUNDATION INC,CT,99.9,0.998806499168068,487,True
203100839,LATTNER FAMILY FOUNDATION INC,FL,99.9,0.9988042006037298,488,False
510414437,The Andrew and Barbara Bangser Charitable,DE,99.9,0.998795781361225,489,False
274238729,BERGER FAMILY FOUNDATION INC,CT,99.9,0.9987901082517162,490,True
586204705,H B WETHERBEE TR UW FOR BOYS & GIRLS CLUB,AL,99.9,0.9987897878169737,491,False
200474577,The Fortin Foundation Inc,DE,99.9,0.9987884098764082,492,False
810866796,NORWITT FAMILY CHARITABLE FOUNDATION,CT,99.9,0.998784207622087,493,True
060653184,STAMFORD WOMAN'S CLUB INC,CT,99.9,0.9987833528869065,494,True
223139258,JOHN AND KELLY HARTMAN FOUNDATION,CT,99.9,0.9987579540857788,495,True
061513293,ION BANK FOUNDATION INC,CT,99.9,0.998748220925938,496,True
276183605,ELIZABETH FERRY SPEER FOUNDATION,CT,99.9,0.9987473238564484,497,True
066031052,PAINE RICHMOND P TR UW,TX,99.9,0.9987214242163076,498,False
136071886,UD SETH SPRAGUE EDUC & CHAR FDN,TX,99.9,0.99871442515354,499,False
471762938,The Joseph and Lucille Madri Family,DE,99.9,0.9987085398837108,500,False
