foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
651104291,Jehovah - Jireh Foundation,MD,92.1,0.9208557897689128,43,False,92.1,47.0,0.6622516556291391,1,0.0,55
237241940,AETNA FOUNDATION INC,CT,93.8,0.9381175414123932,31,False,93.8,46.9,0.0,0,0.021647364433380237,56
996003243,GERTRUDE S STRAUB TRUST ESTATE,HI,85.3,0.8534330671972118,82,False,85.3,46.8,0.0,0,2.094240837696335,57
46024309,FISK RELIEF FUND,TX,93.4,0.9342463165716922,32,False,93.4,46.7,0.0,0,0.0,58
822671573,THE JAMES PATRICK GRIFFITH FOUNDATION,CO,93.4,0.9340440719620408,33,False,93.4,46.7,0.0,0,0.0,59
581987690,The Campership Fund,FL,93.0,0.9295218955514148,35,False,93.0,46.5,0.0,0,0.0,60
274516157,DICK'S SPORTING GOODS FOUNDATION,PA,92.7,0.9272464261070498,37,False,92.7,46.5,0.0,0,0.07247689798876608,61
56014169,PROVIDENCE SHELTER FOR COLORED CHILDREN,RI,92.6,0.925884754445492,39,False,92.6,46.3,0.0,0,0.0,62
593686985,HARD ROCK HEALS FOUNDATION INC,FL,80.3,0.8031400630247312,132,False,80.3,46.3,1.1111111111111112,1,2.2222222222222223,63
581574705,The Coca-Cola Foundation Inc,GA,84.1,0.8414994034360281,92,False,84.1,46.3,2.8546712802768166,33,0.0,64
131677403,Helen Hay Whitney Foundation,NY,92.5,0.924672151640782,40,False,92.5,46.2,0.0,0,0.0,65
222547157,CYRUS M QUIGLEY FOUNDATION,CT,92.3,0.9228638142320976,42,False,92.3,46.1,0.0,0,0.0,66
591885997,KOCH FOUNDATION,FL,85.0,0.8501338550981015,84,False,85.0,45.7,2.1135265700483092,35,0.0,67
811328663,MLB-MLBPA Youth Development Foundation,NY,91.2,0.9115903448284458,45,False,91.2,45.6,0.0,0,0.0,68
436886268,The Lesley Waldheim Charitable Foundation,MO,91.1,0.9108555085046632,46,False,91.1,45.5,0.0,0,0.0,69
362899320,Conagra Brands Foundation,NE,90.9,0.9088324548183808,47,False,90.9,45.4,0.0,0,0.0,70
383681796,CARMAX FOUNDATION,VA,90.4,0.9042404399406424,48,False,90.4,45.3,0.022363860002236387,2,0.022363860002236387,71
476062610,WEBERMEIER W SCHLRSHP FD,MO,81.7,0.8167528932560066,116,False,81.7,44.9,0.0,0,2.0408163265306123,72
300246732,Genesis America Inc,London,86.0,0.8600927381791239,76,False,86.0,44.8,1.1764705882352942,1,0.0,73
131813827,THE WENNER-GREN FOUNDATION FOR,NY,81.1,0.8107641357305025,126,False,81.1,44.7,2.254283137962128,25,0.36068530207394045,74
510211853,THE WILLIAMSBURG CHRISTADELPHIAN,NJ,81.7,0.8173419869822012,115,False,81.7,44.7,2.5806451612903225,8,0.0,75
460715559,Shraman Foundation,TX,89.5,0.8951830794503974,49,False,89.5,44.7,0.0,0,0.0,76
650939395,THE SAN MIGUEL FOUNDATION INC,FL,82.8,0.8276111401362658,107,False,82.8,44.6,2.127659574468085,1,0.0,77
942278431,The David and Lucile Packard Foundation,CA,87.7,0.8772354145616676,63,False,87.7,44.5,0.0,0,0.3492433061699651,78
223473319,LISA MCGRAW FIGURE SKATING FDN,NJ,89.0,0.8899638996111664,50,False,89.0,44.5,0.0,0,0.0,79
43383620,C LEROY MILLER CHARITABLE FOUNDATION,NH,88.9,0.8887102024936128,51,False,88.9,44.4,0.0,0,0.0,80
464340990,GEORGE AND AUDREY GAUKLER FAMILY FOUNDAT,MN,88.8,0.8879663357409214,52,False,88.8,44.4,0.0,0,0.0,81
862141873,REVELYST CORPORATE FOUNDATION,DE,88.8,0.8875030232015934,53,False,88.8,44.4,0.0,0,0.0,82
814358288,SP JERMAIN HISTORICAL GOLF FOUNDATION,OH,88.6,0.8858292204755523,55,False,88.6,44.3,0.0,0,0.0,83
911505735,BLAKEMORE FOUNDATION,WA,85.7,0.8573192682044175,80,False,85.7,44.2,0.8771929824561403,1,0.0,84
870646265,THE MCCARTHEY DRESSMAN EDUCATION FOUNDATION,UT,88.5,0.8852842391569805,56,False,88.5,44.2,0.0,0,0.0,85
236261726,THE CIGNA GROUP FOUNDATION,PA,88.3,0.8826387560122785,57,False,88.3,44.1,0.0,0,0.0,86
10541580,ROSS POWERS FOUNDATION,ME,88.0,0.8801240522995252,60,False,88.0,44.0,0.0,0,0.0,87
136069096,WILLIAM MATHEUS SULLIVAN MUSICAL FOUNDATION INC,MO,88.1,0.8813214006002726,58,False,88.1,44.0,0.0,0,0.0,88
386090960,The Youth Foundation of America,MI,88.1,0.8811569228776029,59,False,88.1,44.0,0.0,0,0.0,89
743025202,THE STEVE AND CANDACE HARRISON FAMILY FD,TX,87.7,0.8774590940941767,62,False,87.7,43.8,0.0,0,0.0,90
873103893,Dodge Industrial Foundation Inc,SC,87.5,0.8754729296351551,65,False,87.5,43.7,0.0,0,0.0,91
721405288,SCOTT R WHEATON FOUNDATION CO REGIONS BANK,AL,87.2,0.8719107452162879,66,False,87.2,43.6,0.0,0,0.0,92
874044369,MEISEL FAMILY CHARITABLE FOUNDATION,TX,87.1,0.870793180678586,67,False,87.1,43.5,0.0,0,0.0,93
136139518,THE KURT WEILL FOUNDATION FOR MUSIC,NY,86.0,0.8604195934178392,75,False,86.0,43.5,0.0,0,0.2638522427440633,94
853457725,Ann Dilley White and Julie Steinle Hotz Fdn Inc,WV,87.0,0.8703447168596881,68,False,87.0,43.5,0.0,0,0.0,95
566075607,Blythe Brothers Foundation,NC,86.9,0.8693673593694339,69,False,86.9,43.4,0.0,0,0.0,96
453036156,THE LORALEE FOUNDATION,TX,86.9,0.86910707939674,70,False,86.9,43.4,0.0,0,0.0,97
454126770,Henry and Sara Sheehan Foundation,IL,86.7,0.8665594435827023,71,False,86.7,43.3,0.0,0,0.0,98
814713888,PARKER FAMILY FOUNDATION,FL,79.1,0.7906563884316501,146,False,79.1,43.3,2.5,1,0.0,99
454625508,I AM A LEADER FOUNDATION,UT,85.5,0.8548019374619914,81,False,85.5,43.2,0.0,0,0.24875621890547264,100
753023803,RENDEZVOUS FOUNDATION INC,CO,86.3,0.8625269108327247,74,False,86.3,43.1,0.0,0,0.0,101
133070077,NIPERA INC,NC,86.3,0.8628281554377597,73,False,86.3,43.1,0.0,0,0.0,102
946616460,PICKLE HARRY E TUW,MO,76.4,0.7641397312167711,192,False,76.4,43.1,0.0,0,2.4390243902439024,103
411825330,SACRED PORTION FOUNDATION,SC,85.8,0.8578879973492626,77,False,85.8,42.9,0.0,0,0.0,104
236878917,ROBERT C WHITE SCHOOL BOY ROWING,MO,85.8,0.8577901107146222,78,False,85.8,42.9,0.0,0,0.0,105
272388521,J Eric Jordan Charitable Foundation Inc,FL,85.7,0.857389987072619,79,False,85.7,42.8,0.0,0,0.0,106
816014378,TOWE FOUNDATION,TX,85.3,0.8528516558463369,83,False,85.3,42.6,0.0,0,0.0,107
271916040,THE INSTITUTE FOR NEW ECONOMIC THINKING,NY,77.1,0.7713103434027767,184,False,77.1,42.5,2.631578947368421,1,0.0,108
465655359,THE TONI ROSS SPIRIT FOUNDATION INC,OH,84.9,0.849309200450024,85,False,84.9,42.4,0.0,0,0.0,109
223206973,CVS FOUNDATION,RI,82.8,0.8275591489436863,108,False,82.8,42.3,0.0,0,0.45871559633027525,110
870792549,THE KANG FAMILY FOUNDATION INC,IL,84.6,0.8461815164728219,86,False,84.6,42.3,0.0,0,0.0,111
862201397,PANACEA FINANCIAL FOUNDATION,AR,84.5,0.8450858593964949,87,False,84.5,42.2,0.0,0,0.0,112
464213862,MATTHEW AND GRACE YEH FOUNDATION,WA,84.5,0.8449842755489668,88,False,84.5,42.2,0.0,0,0.0,113
520885287,Esperantic Studies Foundation,NC,84.5,0.84487724943217,89,False,84.5,42.2,0.0,0,0.0,114
133060631,W EUGENE SMITH MEMORIAL FUND INC,NY,84.2,0.842462942370183,91,False,84.2,42.1,0.0,0,0.0,115
431434313,THE BAKEWELL FOUNDATION,MO,84.3,0.8426363317921753,90,False,84.3,42.1,0.0,0,0.0,116
562255292,STATE EMPLOYEES CREDIT UNION FOUNDATION,NC,78.5,0.7854296958219024,156,False,78.5,42.0,1.861602106054908,99,0.0,117
411864977,LAND O'LAKES FOUNDATION,MN,82.0,0.8200235324289389,113,False,82.0,42.0,0.6372017353579176,47,0.013557483731019523,118
650512905,THE ALLEN FOUNDATION INC,FL,84.0,0.8398475749297994,93,False,84.0,42.0,0.0,0,0.0,119
202752615,AL AND IRENE KURTENBACH FOUNDATION,SD,83.8,0.8380039335477628,96,False,83.8,41.9,0.0,0,0.0,120
954082225,Animal Guardians Inc,CA,83.8,0.8381576157300088,95,False,83.8,41.9,0.0,0,0.0,121
473819627,FREELANDS FOUNDATION,NV,76.2,0.76156883149635,199,False,76.2,41.9,2.5423728813559325,3,0.0,122
660814252,PONCE HEALTH SCIENCES EDUCATION FOUNDATION INC,PUERTO RICO,77.8,0.7784230340650076,170,False,77.8,41.9,1.9900497512437811,4,0.0,123
541605077,AE Robert Friedman PDCA,MO,83.7,0.8371194516913943,97,False,83.7,41.8,0.0,0,0.0,124
883168075,OLIVIA BLOOMFIELD FOUNDATION,KS,83.7,0.8365571260681502,98,False,83.7,41.8,0.0,0,0.0,125
911791444,HIS HELPING HAND FOUNDATION,ID,83.6,0.8362517215404738,99,False,83.6,41.8,0.0,0,0.0,126
208057969,HERE TO HELP FOUNDATION,MI,77.8,0.7783867756640581,171,False,77.8,41.7,1.8846829579939308,118,0.0,127
137224970,TSADRA FOUNDATION,NY,83.2,0.8319657449027804,102,False,83.2,41.6,0.0,0,0.0,128
760397472,JUDGE JOHN R BROWN SCHOLARSHIP,TX,82.8,0.8277848461233187,106,False,82.8,41.4,0.0,0,0.0,129
841976546,ELANCO FOUNDATION INC,IN,82.8,0.8280811888768507,105,False,82.8,41.4,0.0,0,0.0,130
412007734,XCEL ENERGY FOUNDATION,MN,82.0,0.8203774339246226,112,False,82.0,41.3,0.0,0,0.12745618693574085,131
832723523,The Dahm Family Foundation,WA,82.5,0.8247515159910004,110,False,82.5,41.2,0.0,0,0.0,132
10524375,Firebird Foundation for,ME,81.8,0.8184047007933514,114,False,81.8,40.9,0.0,0,0.0,133
146046784,MCCANN FOUNDATION INC,NY,81.6,0.8158099081648805,118,False,81.6,40.8,0.0,0,0.0,134
616025137,JOHN B & BROWNIE YOUNG MEMORIAL FUND,KY,81.6,0.816038824077922,117,False,81.6,40.8,0.0,0,0.0,135
391874006,GERING FAMILY FOUNDATION,WI,81.5,0.8145551583919709,120,False,81.5,40.7,0.0,0,0.0,136
61321543,THE CORINTHIANS ENDOWMENT FUND,PA,81.4,0.8140677954493989,121,False,81.4,40.7,0.0,0,0.0,137
562618866,BILL & MELINDA GATES FOUNDATION,WA,81.4,0.8135557619534505,122,False,81.4,40.7,0.0,0,0.017520805957074025,138
396516314,DANIEL BADER CHARITABLE TRUST,WI,81.5,0.8146831114908804,119,False,81.5,40.7,0.0,0,0.0,139
862993778,ALEXANDRA J AND MICHAEL L PIFER,FL,81.3,0.8129203067233262,123,False,81.3,40.6,0.0,0,0.0,140
136086195,E MATILDA ZIEGLER FOUNDATION FOR THE,CT,81.1,0.8112185913722242,124,False,81.1,40.5,0.0,0,0.0,141
814373484,COLOMBO CORPORATION,CA,81.1,0.8110815882965007,125,False,81.1,40.5,0.0,0,0.0,142
823012793,The Durkin Foundation Inc,MA,81.0,0.809874827302662,127,False,81.0,40.5,0.0,0,0.0,143
541568843,GANNETT FOUNDATION INC,VA,79.5,0.7954095597162116,143,False,79.5,40.4,0.0,0,0.30812684555141867,144
330052434,VERSACARE INC,CA,76.7,0.7672913897172748,188,False,76.7,40.4,0.17513134851138354,1,0.8756567425569177,145
366116535,THE ALLSTATE FOUNDATION,IL,77.4,0.774114417474008,178,False,77.4,40.3,0.6329113924050633,27,0.32817627754336615,146
521268268,ASTA FOUNDATION INC,VA,80.1,0.8009948668904971,135,False,80.1,40.3,0.0,0,0.1364256480218281,147
60946153,SHLOMO ZALMAN & SHOSHANA STROCHLITZ,CT,80.7,0.8069422604276285,128,False,80.7,40.3,0.0,0,0.0,148
203456484,JTM FOUNDATION,WA,80.4,0.8036310245559746,131,False,80.4,40.2,0.0,0,0.0,149
650710698,SALIZZONI FAMILY FOUNDATION INC,FL,80.1,0.8011515655740424,134,False,80.1,40.0,0.0,0,0.0,150
205853758,OWASSO OUTREACH FOUNDATION,OK,80.0,0.7995943300673463,137,False,80.0,40.0,0.0,0,0.0,151
521194529,NATIONAL CENTER TO ENCOURAGE,MD,79.8,0.798118290251912,139,False,79.8,39.9,0.0,0,0.0,152
352149131,UNRUH CHARITABLE FOUNDATION INC,IN,79.8,0.7981433055438151,138,False,79.8,39.9,0.0,0,0.0,153
233025476,MILLBACH FOUNDATION INC,NH,79.7,0.7967138277879512,140,False,79.7,39.8,0.0,0,0.0,154
475494932,Q FOUNDATION FOR KIDS,FL,79.6,0.7963004233942147,141,False,79.6,39.8,0.0,0,0.0,155
870694911,DAVID RODMAN TITCOMB FOUNDATION,WY,79.4,0.7935685531704778,144,False,79.4,39.7,0.0,0,0.0,156
873905344,TELLER FAMILY FOUNDATION,NY,79.5,0.7954394593151862,142,False,79.5,39.7,0.0,0,0.0,157
842719715,THE BOLD FOUNDATION INC,CO,77.3,0.7730441994667173,181,False,77.3,39.6,0.0,0,0.4618937644341801,158
841548786,BEYOND THE MARK FOUNDATION,CO,79.2,0.7923943138568146,145,False,79.2,39.6,0.0,0,0.0,159
814770273,JAMES T MILLS AND JEAN D MILLS CHARITABLE,NV,79.0,0.7902301472065068,147,False,79.0,39.5,0.0,0,0.0,160
876532521,LAWSON CHARITABLE FOUNDATION,RI,78.9,0.7887401147487239,152,False,78.9,39.4,0.0,0,0.0,161
956095343,THE NORTHROP GRUMMAN FOUNDATION,VA,78.0,0.7804842901489284,164,False,78.0,39.4,0.0,0,0.1942776404097492,162
266010234,ALLEN SCHOLARSHIP TRUST,OH,78.9,0.7888769237154848,151,False,78.9,39.4,0.0,0,0.0,163
262219241,ANNA GOULD CHARITABLE FOUNDATION INC,FL,78.9,0.7891631598076284,150,False,78.9,39.4,0.0,0,0.0,164
821123287,THE HAUGHEY FAMILY FOUNDATION INC,IN,78.9,0.7894587029260366,148,False,78.9,39.4,0.0,0,0.0,165
137049947,SARAH DECOIZART PERPETUAL CHAR TR #2 ART 5TH,IL,78.6,0.7861653184627324,155,False,78.6,39.3,0.0,0,0.0,166
911659631,NATIONAL INTERCOLLEGIATE RODEO,WA,78.7,0.7865868119616978,154,False,78.7,39.3,0.0,0,0.0,167
46131201,FIDELITY FOUNDATION,MA,78.7,0.7870413999831475,153,False,78.7,39.3,0.0,0,0.0,168
742336644,Frederic J & Dorothea Oppenheimer,TX,78.4,0.7843724631402949,158,False,78.4,39.2,0.0,0,0.0,169
363131160,THE FOSTER G MCGAW EDUCATIONAL FOUNDATION,IL,78.4,0.7836986276843673,159,False,78.4,39.2,0.0,0,0.0,170
863755635,ASTROBI FOUNDATION,CO,78.5,0.785338159423752,157,False,78.5,39.2,0.0,0,0.0,171
203893539,THE BUUCK FOUNDATION INC,ID,78.3,0.7834775386822488,160,False,78.3,39.1,0.0,0,0.0,172
953728115,THE JOHNNY MERCER FOUNDATION,CA,78.3,0.7825532989649652,161,False,78.3,39.1,0.0,0,0.0,173
236710797,GRAHAM L AND B SCH,NV,78.2,0.782105077240552,162,False,78.2,39.1,0.0,0,0.0,174
50493445,AMICA COMPANIES FOUNDATION,RI,78.1,0.7805203742344087,163,False,78.1,39.0,0.0,0,0.0,175
541672141,OAK SPRING GARDEN FOUNDATION,VA,78.0,0.7799935681091105,165,False,78.0,39.0,0.0,0,0.0,176
46751410,ALICE M EATON TUI,TX,77.9,0.7786848831138943,168,False,77.9,38.9,0.0,0,0.0,177
474538022,BLUE SKIES FOUNDATION INC,ID,77.9,0.7787608916314841,167,False,77.9,38.9,0.0,0,0.0,178
133271577,ART MATTERS INC,NY,77.9,0.7794516133427665,166,False,77.9,38.9,0.0,0,0.0,179
636043845,DIABETIC CLINIC OF MOBILE INC,AL,77.8,0.7784554895022511,169,False,77.8,38.9,0.0,0,0.0,180
830941957,Lunacap Foundation Inc,NY,77.8,0.777723118598442,172,False,77.8,38.9,0.0,0,0.0,181
362845671,DANISH AMERICAN LANGUAGE FOUNDATION,IL,77.6,0.7760690459805433,175,False,77.6,38.8,0.0,0,0.0,182
550746922,THE BLAYDES FAMILY FOUNDATION,WV,77.7,0.7767423081456318,173,False,77.7,38.8,0.0,0,0.0,183
844465126,THE DEPOSITUM FIDEI FOUNDATION,PA,77.6,0.7761937452870177,174,False,77.6,38.8,0.0,0,0.0,184
311387062,THE NFG FOUNDATION,OH,77.4,0.77369742368692,179,False,77.4,38.7,0.0,0,0.0,185
436476262,THE BROOKS FOUNDATION,MO,77.3,0.7727988748702297,183,False,77.3,38.6,0.0,0,0.0,186
843881984,Coussens Family Foundation,IA,77.3,0.7731223826689966,180,False,77.3,38.6,0.0,0,0.0,187
650837685,THE JACOB AND MALKA GOLDFARB CHARITABLE FOUNDATION,PA,77.3,0.7729963981780146,182,False,77.3,38.6,0.0,0,0.0,188
842606531,GEORGE & DOROTHY VANDE WOUDE FOUNDATION,VA,77.1,0.7711887080350082,185,False,77.1,38.5,0.0,0,0.0,189
200414306,IRENE S SCULLY FAMILY FOUNDATION,CA,76.9,0.7686843255606165,187,False,76.9,38.4,0.0,0,0.0,190
16131036,BURNHAM JOHN & ELLEN EDUC PFDN,OH,76.9,0.7693001172906445,186,False,76.9,38.4,0.0,0,0.0,191
862828242,WISCONSIN LABORERS DISTRICT COUNCIL,WI,76.6,0.766400903614421,190,False,76.6,38.3,0.0,0,0.0,192
46115247,DUXBURY YACHT CLUB CHARITABLE FOUNDATION,TX,76.7,0.7669171575555822,189,False,76.7,38.3,0.0,0,0.0,193
463633660,BESTENLEHNER D AND F EDUCATIONAL TR,NV,76.4,0.7639904264937949,193,False,76.4,38.2,0.0,0,0.0,194
200063548,SCIENCE UNBOUND FOUNDATION INC,IN,76.3,0.763433794842982,195,False,76.3,38.1,0.0,0,0.0,195
42693671,International Catacomb Society Inc,MA,76.3,0.7634549700541496,194,False,76.3,38.1,0.0,0,0.0,196
237083912,P & B FOUNDATION,NC,76.3,0.7631841968389823,196,False,76.3,38.1,0.0,0,0.0,197
586368036,THE ALAN S LORBERBAUM FAMILY FOUNDATION,FL,76.3,0.7626101990040011,197,False,76.3,38.1,0.0,0,0.0,198
263950800,DUDDEMPUDI CHARITABLE FOUNDATION,TX,76.2,0.7617060343997742,198,False,76.2,38.1,0.0,0,0.0,199
541968286,Spahr Foundation,VA,76.1,0.7609137259356062,200,False,76.1,38.0,0.0,0,0.0,200
