foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
113129948,DOLAN FAMILY FOUNDATION,NY,99.8,0.9983273923705925,314,False
680224594,SOLANO AFFORDABLE HOUSING FOUNDATION,CA,99.8,0.9983117685112565,315,True
274171038,CONSTANCE AND YVES DE BALMANN,PA,99.8,0.9982995444956474,316,False
396107937,BAIRD FOUNDATION INC,WI,99.8,0.9982907715484078,317,False
873698354,JONATHAN PORT FOUNDATION,CA,99.8,0.9982729795196902,318,True
943195062,THE JOSEPH W COTCHETT FOUNDATION,CA,99.8,0.9982267632293432,319,True
461598244,HUMANITIES ARTS & SOCIAL,NV,99.8,0.9981575371089155,320,False
824505043,SWIM FOR LIFE SRI LANKA,NJ,99.8,0.9981049427029719,321,False
454008366,Fountainer Foundation Inc,CA,99.8,0.9980744612631608,322,True
832936937,THE JCDC FOUNDATION,CA,99.8,0.9980483069153212,323,True
946622075,MAY AND STANLEY SMITH CHARITABLE TRUST,CA,99.8,0.9980457169481974,324,True
202738913,LEONG MAN WAY FOUNDATION INC,CA,99.8,0.9980214167541727,325,True
207464063,DORIS & DONALD FISHER FOUNDATION,CA,99.8,0.9979910356107283,326,True
274201906,MYC FOUNDATION,CA,99.8,0.9979834139221752,327,True
953513989,SSGLC PROJECT RAINBOW,CA,99.8,0.9979189024021098,328,True
810781960,Y & H FOUNDATION,CA,99.8,0.9978681677512147,329,True
825500116,Diaz-Martinez Family Foundation,DE,99.8,0.9978644145838149,330,False
954523232,THE CALIFORNIA ENDOWMENT,CA,99.8,0.9978347154018827,331,True
843835636,PERFECT SEAS FOUNDATION INC,MA,99.8,0.9978298544326223,332,False
812018600,NNF FOUNDATION,CO,99.8,0.997784822855077,333,False
956809322,ROBERT AND ADELAIDE MAY ZIMMERMAN,CA,99.8,0.997778744436441,334,True
136217788,WILLIAM E SIMON FOUNDATION INC,NY,99.8,0.997723902668419,335,False
205171559,ROBERT DAY FOUNDATION,CA,99.8,0.9977161535586073,336,True
841408199,GEORGE AND BETH WOOD FOUNDATION,CA,99.8,0.9976978243177271,337,True
921742868,DJ AND NB LARSON FAMILY FOUNDATION INC,CA,99.8,0.997676999434409,338,True
205919762,AGADINO FOUNDATION,IL,99.8,0.9976735002607006,339,False
836582316,EBOR CHARITABLE TRUST,WY,99.8,0.9976488844994694,340,False
943116041,The Upjohn Fund of San Francisco,DE,99.8,0.9976411895796958,341,False
853792004,CHARLES HUANG FOUNDATION,CA,99.8,0.997620075824222,342,True
876778374,WAMUEMRA CHARITABLE TRUST,CA,99.8,0.9976195468985387,343,True
481308657,The Greehey Family Foundation,TX,99.8,0.9975708458010114,344,False
330732872,GASPARE FAMILY FOUNDATION,CA,99.8,0.9975180833786031,345,True
046050716,THE KRAFT FAMILY FOUNDATION INC,MA,99.8,0.9975044239140712,346,False
330296039,NIERMAN FOUNDATION,CA,99.8,0.99750056616824,347,True
852330902,SANTA BARBARA ISLAMIC CENTER FOUNDATION,CA,99.7,0.9974576640988022,348,True
956386629,SMITH LILLIAN C TUA,NV,99.7,0.9974560749672047,349,False
814796590,IN CHRIST FOUNDATION INC,NJ,99.7,0.9974491421992,350,False
872996414,Spirit of Kindness Foundation,DE,99.7,0.9974296170288667,351,False
351812631,Allen Whitehill Clowes Charitable Foundation Inc,IN,99.7,0.997369878691341,352,False
860653091,The Kemper & Ethel Marley Fdn,AZ,99.7,0.9973645654520464,353,False
330644620,THE HEALTHCARE FOUNDATION,CA,99.7,0.9973611354587394,354,True
263763305,LUI CHE WOO CHARITY,CA,99.7,0.9973553256042764,355,True
260143833,Just Us For All Foundation,DE,99.7,0.9973228988791185,356,False
956018826,FRED & EVA STEBLER FOUNDATION,TX,99.7,0.9972741378539733,357,False
133321736,DEUTSCHE BANK AMERICAS FOUNDATION,NY,99.7,0.9972683417692346,358,False
832444562,MYMB LEE FOUNDATION,CA,99.7,0.9972672115524119,359,True
251902771,THE MIDGLEY FOUNDATION,CA,99.7,0.9972618723480429,360,True
956010289,TUW JAMES W HUGHES FOUNDATION,WI,99.7,0.9972498296377371,361,False
943296757,THE NICK TRAINA FOUNDATION,CA,99.7,0.9972345403609668,362,True
954804766,COLBURN MUSIC FUND,CA,99.7,0.9971986414160873,363,True
953433806,PACIFIC LIFE FOUNDATION,CA,99.7,0.997177099015712,364,True
475157787,The Walter C & Stefanie A Zable Family,DE,99.7,0.9971769251571534,365,False
133503227,THE WASILY FAMILY FOUNDATION INC,DE,99.7,0.9971219020553916,366,False
911979324,AMERICAN MUSEUM OF TELEPHONY,CA,99.7,0.9970895931287344,367,True
363486549,Carl and Marilynn Thoma Foundation,NM,99.7,0.9970742993511709,368,False
464346024,JOHN & ARLETTE MONFREDINI FOUNDATION,CA,99.7,0.9970269240114863,369,True
203106952,WILLIAM C PALLAS MD FOUNDATION INC,FL,99.7,0.9970130551049938,370,False
954509163,The Green Foundation,CA,99.7,0.9969744005004568,371,True
472574249,THE CHRISTIAN AND JOYCE TITLE FDN,CA,99.7,0.9969627861222495,372,True
821511283,CARESTAR FOUNDATION,CA,99.7,0.9969584258108216,373,True
260347034,RACYUAN FAMILY FOUNDATION,CA,99.7,0.9969405262009313,374,True
900737636,GREINKE FAMILY FOUNDATION,CA,99.7,0.996892559668917,375,True
954438839,CARL W JOHNSON FOUNDATION,CA,99.7,0.9968522794690724,376,True
202349091,EPHPHATHA MINISTERIES INTERNATIONAL,AL,99.7,0.9968416718055957,377,False
472414399,Pass It On To Kids Foundation,FL,99.7,0.9968172679341832,378,False
770535253,BROWNSTONE FOUNDATION,CO,99.7,0.9967810470891932,379,False
136083839,THE PFIZER FOUNDATION INC,NY,99.7,0.996776672088244,380,False
851216697,CARSON MANSION HERITAGE FOUNDATION,CA,99.7,0.9966530111854195,381,True
770315211,CHURCH OF GOD EVENING LIGHT MISSION,CA,99.7,0.9966352617388492,382,True
874032169,The Borba Families Foundation,DE,99.7,0.9966231441303816,383,False
472519144,X&W FOUNDATION,CA,99.7,0.9966143178044679,384,True
330809056,CHRIS WILLIAM CARAS FOUNDATION,CA,99.7,0.9965971029589761,385,True
311259670,Western & Southern Financial Fund Inc,OH,99.6,0.996435254729003,386,False
330317955,TAIWANESE UNITED FUND,CA,99.6,0.9964309469777369,387,True
330506841,ABBOT TANI FOUNDATION,CA,99.6,0.9963626426990156,388,True
872914178,A Part of the Whole A Family Foundation,DE,99.6,0.9963603920818913,389,False
203510478,TARBLE FOUNDATION,CA,99.6,0.9963135055330159,390,True
730709836,PRESBYTERIAN HEALTH FOUNDATION,OK,99.6,0.9963134055399429,391,False
844512702,HABRAM FOUNDATION,CA,99.6,0.9963059007775095,392,True
943192412,BETTYE POETZ FERGUSON FOUNDATION,CA,99.6,0.996300363040517,393,True
274254030,SMH CHARITABLE FOUNDATION,CA,99.6,0.9962855483256169,394,True
884271221,TANG AND ZHANG FAMILY FOUNDATION,CA,99.6,0.9962765381769175,395,True
680175790,SONOMA COUNTY VINTNERS FOUNDATION,CA,99.6,0.9962584374670829,396,True
954232062,LOURDES COLUMBIAN SOCIETY,CA,99.6,0.9961717357285047,397,True
876718183,THE JOYCE L WOLF FOUNDATION,MA,99.6,0.9961414312708295,398,False
954187111,JACOBS FAMILY FOUNDATION,CA,99.6,0.9961024730640092,399,True
207184850,COPELAND TRUST FBO THRU THE BIBLE,KS,99.6,0.9960051920816217,400,False
330085374,STAFFORD MEMORIAL TR FOUND TUA,NV,99.6,0.9959489573671368,401,False
205578380,MILDRED & MARIAN KIGER FOUNDATION,CA,99.6,0.9959050965556578,402,True
526058340,CLARK-WINCHCOLE FOUNDATION,MD,99.6,0.9958411489895228,403,False
946070346,KNAPP GEORGE OWEN MEM FUND TUA,NV,99.6,0.9958020435162762,404,False
421415998,AEGON TRANSAMERICA FOUNDATION,IA,99.6,0.9957901641758276,405,False
951765157,LAYNE FOUNDATION,CA,99.6,0.9957296181862196,406,True
880992719,MAKAHAKAMA FOUNDATION,CA,99.6,0.9957223825036312,407,True
957064609,SANFORD ANDERSON CHARITABLE FOUNDATION,TX,99.6,0.995717987326779,408,False
874232285,AJE FOUNDATION,CA,99.6,0.9956464911152718,409,True
946058647,JOHN GARWOOD TRUST,MO,99.6,0.9956445840684999,410,False
816527172,KENNETH H DART FOUNDATION,CA,99.6,0.9956399862526512,411,True
946666488,KEESECKER GERALD L T U W - CHARITY,NV,99.6,0.9955553748028637,412,False
263863383,THE SCHULTZ MILLER FOUNDATION,AZ,99.6,0.9955448975613871,413,False
953500486,THE GODRIC FOUNDATION,CA,99.6,0.9955427392663417,414,True
852109661,AVILA FUND,CA,99.6,0.9955395219369129,415,True
461443126,SCHWARZBEIN GRAHAM FAMILY FOUNDATION,CA,99.6,0.9955241539884628,416,True
381437485,THE HERBERT H & GRACE A DOW,MI,99.5,0.9954957540629366,417,False
237417287,DAVIES CHARITABLE TRUST,CA,99.5,0.9954305197455307,418,True
953766429,OPTIMIST CLUB OF LAWNDALE TUA,MO,99.5,0.9954222503125153,419,False
237364623,LIVINGSTON MEMORIAL FOUNDATION,CA,99.5,0.9954189731892622,420,True
954664479,MENDELSON FOUNDATION,CA,99.5,0.9954139125967792,421,True
036088692,S L GIMBEL FOUNDATION,CA,99.5,0.9954123280467736,422,True
206620734,Reiling Family Foundation,CA,99.5,0.995410389824474,423,True
951732285,Western Los Angeles Dental Society,CA,99.5,0.9953824164893857,424,True
943288290,JANET DE CARLI CHARITABLE FOUNDATION,CA,99.5,0.9953785394838641,425,True
364684604,FAIRVIEW FOUNDATION,CA,99.5,0.9953778067783141,426,True
202303140,The USAA Foundation Inc,TX,99.5,0.9952672270084455,427,False
832927213,THE BARTLETT FOUNDATION,CA,99.5,0.9952362666479322,428,True
946057350,VAN CASTRICUM JOSEFA E TUW,NV,99.5,0.9952126398689914,429,False
710845366,Entergy Charitable Foundation,LA,99.5,0.9951481514633044,430,False
920307119,Jay & Grace Wang Foundation,DE,99.5,0.9951460084050865,431,False
872848625,Jyotish Patel Family Foundation,DE,99.5,0.9951202404692681,432,False
453961341,HD FUTURE GLOBAL FOUNDATION,CA,99.5,0.995088755432365,433,True
854154317,RAHAL FOUNDATION,CA,99.5,0.9950672134599192,434,True
954247424,THE MOSK FOUNDATION,CA,99.5,0.9950384631511169,435,True
261646442,Maria Mandico and Benet Marquet Foundation,DE,99.5,0.9950072834797145,436,False
873773410,The Drumwright Family Foundation,DE,99.5,0.9950054296802472,437,False
981599776,FUNDACION EDUCACIONAL ALONSO DE,FL,99.5,0.9950047198439073,438,False
946088667,BRAYTON WILBUR FOUNDATION,CA,99.5,0.9949369824273999,439,True
271467890,THE DR KB LIM AND LINDA LEE LIM,CA,99.5,0.9949084290936966,440,True
356027059,FOELLINGER FOUNDATION INC,IN,99.5,0.9948337211148528,441,False
770422594,THE PAT & FRANCES RICCHIUTI,CA,99.5,0.9948242196131863,442,True
956392513,PEARL A GRAY TRUST,MO,99.5,0.994775330499272,443,False
454941625,JOHN N CALLEY FOUNDATION,CA,99.5,0.9946574160102614,444,True
202557737,WILLIAM FRIES II FOUNDATION,CA,99.5,0.9946546333059172,445,True
336203973,THE GOODING FAMILY FOUNDATION,CA,99.5,0.9945913216454364,446,True
133127947,BRISTOL-MYERS SQUIBB FOUNDATION INC,NJ,99.5,0.9945903540527136,447,False
770507984,THE BLACH FAMILY FOUNDATION,CA,99.5,0.994578140889131,448,True
946058648,JOHN GARWOOD TRUST,MO,99.4,0.9944479239109613,449,False
274160093,PAUL STANFORD BERNHARD FOUNDATION,CA,99.4,0.9944253758497897,450,True
911823177,THE MASSIE FAMILY FOUNDATION,CA,99.4,0.994395956128846,451,True
464260360,PETER E SILLS FAMILY FOUNDATION,CA,99.4,0.9943884648072872,452,True
823756311,Jane L Frederick Family Foundation,DE,99.4,0.9943005924519813,453,False
271600194,THE WILLIAM & SANDRA DAVIDSON FAMILY,CA,99.4,0.9942600804744999,454,True
882190722,THE MJH CHARITABLE FOUNDATION,CA,99.4,0.9942293397835463,455,True
261325469,SEMPRA FOUNDATION,CA,99.4,0.9942011779811111,456,True
852105615,THE EDWARD M DOWD FOUNDATION,CA,99.4,0.9941330359168481,457,True
871883337,HUCKESTEIN FOUNDATION,CA,99.4,0.994109332275514,458,True
956010705,RAY J KAHLER TRUST,WI,99.4,0.9940682822793147,459,False
943338308,THE ARNOLD AND BARBARA SILVERMAN FAMILY,CA,99.4,0.9940680029495605,460,True
384187918,TED SLAVIN FAMILY FOUNDATION,CA,99.4,0.994066992980303,461,True
611817014,Snap Foundation,CA,99.4,0.9939756513845314,462,True
811000768,THE MONICA LESTER CHARITABLE TRUST,CA,99.4,0.9939469606331813,463,True
461606939,GRAVITATE FOUNDATION,CA,99.4,0.9938836921601183,464,True
831421335,The Joseph Tse Charitable Works,CA,99.4,0.9938571001197999,465,True
830580692,Philip D Sokol Foundation,CA,99.4,0.9938485729980909,466,True
471872795,JOHN BALDESSARI FAMILY FOUNDATION,CA,99.4,0.9938267200428414,467,True
474395115,AYVAZIAN FAMILY FOUNDATION,CA,99.4,0.9937361888750128,468,True
956487535,WILLIAM R MILLS TRUST B,CA,99.4,0.9936905911670842,469,True
136066046,CHARLES P BEROLZHEIMER FOUNDATION INC,CA,99.4,0.9936810492823609,470,True
846444513,Equilibrium Project Foundation,NH,99.4,0.993649590360945,471,False
873741492,Patel Family Foundation,DE,99.4,0.9935055283825868,472,False
956812685,MASSERINI MAURICE J TUA,NV,99.3,0.9934997597388583,473,False
461257450,PATRICIA R LOOMIS FOUNDATION,CA,99.3,0.9934975340957085,474,True
450895398,The Mirandon Foundation for Hope Inc,DE,99.3,0.9934815118777223,475,False
943274370,JOHN AND MARCIA GOLDMAN FOUNDATION,CA,99.3,0.9934361473573519,476,True
873491867,WU & FUNG CHARITABLE FOUNDATION,CA,99.3,0.9934164141529749,477,True
061830993,THE LIN FAMILY FOUNDATION,CA,99.3,0.9934135797562058,478,True
956042490,MORRIS AND MARY PRESS FOUNDATION,CA,99.3,0.9933980413510608,479,True
680438112,INTERNATIONAL CHILDREN'S DREAM,NV,99.3,0.9933541972804806,480,False
943083753,The Barbara and Jay Fritz,CA,99.3,0.9933405875922297,481,True
954310082,THE MICHELE RAE CRANE MEMORIAL FOUNDATION INC,CA,99.3,0.9933226111893213,482,True
331015211,THE GREENELIGHT FOUNDATION,CA,99.3,0.9932795102223831,483,True
942781744,FREIDENRICH FAMILY FOUNDATION,CA,99.3,0.9932422042896352,484,True
770558165,Michael J Kirsch Foundation,CA,99.3,0.9932190753262545,485,True
843636158,ANUJ THAKKAR FAMILY FOUNDATION,CA,99.3,0.9932100524629283,486,True
454050417,BLITS FOUNDATION,CA,99.3,0.9931907464159492,487,True
630823545,BBVA Foundation,AL,99.3,0.9931648635449497,488,False
454104693,JOHN MOHME FOUNDATION,CA,99.3,0.993157115999538,489,True
061706302,The Imdad & Sitara Khan Family Foundation,DE,99.3,0.9930652673320821,490,False
831261784,PEGGY AND ROBERT MATTHEWS FOUNDATION,CA,99.3,0.9930453350780241,491,True
776280186,THE KARI AND DICK CLARK FOUNDATION,CA,99.3,0.9930368857051495,492,True
954487544,THE MARK HUGHES FOUNDATION,CA,99.3,0.9930310298668695,493,True
946073636,MARINI FAMILY TRUST,NV,99.3,0.9930130595331084,494,False
473440799,PETER DOUGLAS FOUNDATION,CA,99.3,0.992966404477751,495,True
521448837,THE LLOYD SYMINGTON FOUNDATION INC,CA,99.3,0.992908173296904,496,True
946653322,MONCHAM FOUNDATION,CA,99.3,0.9927664407826542,497,True
464009968,BETHLEHEM FOUNDATION - AGY MAIN,CA,99.3,0.9927441305876358,498,True
956025008,INA T CAMPBELL TRUST,TX,99.3,0.9927304365688158,499,False
814657280,The Richard & Monette Stevens Foundation,DE,99.3,0.9927060133141946,500,False
